SLUR RATE,PROP CON,TR PRESS
100.1,1.5,8123.0
100.3,1.5,8124.0
100.3,1.5,8102.0
100.4,1.5,8116.0
100.3,1.5,8126.0
100.3,1.5,8116.0
100.2,1.5,8118.0
100.3,1.5,8101.0
100.2,1.5,8106.0
100.2,1.5,8113.0
100.4,1.5,8112.0
100.3,1.5,8098.0
100.4,1.5,8095.0
100.2,1.5,8099.0
100.1,1.5,8105.0
100.0,1.5,8113.0
100.1,1.5,8112.0
100.2,1.5,8094.0
100.3,1.5,8096.0
100.3,1.5,8099.0
100.3,1.5,8103.0
100.2,1.5,8097.0
100.2,1.5,8089.0
100.2,1.5,8102.0
100.1,1.5,8093.0
100.2,1.5,8100.0
100.3,1.5,8087.0
100.4,1.5,8087.0
100.4,1.5,8106.0
100.3,1.5,8101.0
100.3,1.5,8089.0
100.1,1.5,8090.0
100.1,1.5,8083.0
100.0,1.5,8096.0
100.3,1.5,8089.0
100.2,1.5,8102.0
100.3,1.5,8093.0
100.2,1.5,8093.0
100.2,1.5,8093.0
100.2,1.5,8093.0
100.1,1.5,8099.0
100.1,1.5,8103.0
100.2,1.5,8104.0
100.1,1.5,8093.0
100.1,1.5,8091.0
100.2,1.5,8098.0
100.2,1.5,8099.0
100.2,1.5,8108.0
100.3,1.5,8091.0
100.3,1.5,8084.0
100.4,1.5,8084.0
100.3,1.5,8093.0
100.4,1.5,8101.0
100.4,1.5,8099.0
100.3,1.5,8086.0
100.3,1.5,8087.0
100.4,1.5,8088.0
100.4,1.5,8095.0
100.3,1.5,8082.0
100.2,1.5,8080.0
100.2,1.5,8095.0
100.2,1.5,8093.0
100.2,1.5,8091.0
100.4,1.5,8068.0
100.3,1.5,8079.0
100.2,1.5,8091.0
100.2,1.5,8089.0
100.3,1.5,8085.0
100.3,1.5,8074.0
100.3,1.5,8077.0
100.3,1.5,8075.0
100.3,1.5,8079.0
100.2,1.5,8083.0
100.3,1.5,8073.0
100.2,1.5,8072.0
100.2,1.5,8074.0
100.2,1.5,8081.0
100.3,1.5,8079.0
100.4,1.5,8068.0
100.3,1.5,8081.0
100.3,1.5,8075.0
100.4,1.5,8075.0
100.4,1.5,8077.0
100.4,1.5,8073.0
100.3,1.5,8089.0
100.1,1.5,8077.0
100.2,1.5,8077.0
100.3,1.5,8069.0
100.2,1.5,8061.0
100.1,1.5,8092.0
100.1,1.5,8074.0
99.9,1.5,8072.0
99.9,1.5,8078.0
99.8,1.5,8069.0
99.7,1.5,8079.0
99.7,1.5,8071.0
99.7,1.5,8074.0
99.6,1.5,8077.0
99.6,1.5,8074.0
99.8,1.5,8071.0
100.1,1.5,8067.0
100.0,1.5,8070.0
99.9,1.5,8066.0
100.0,1.5,8081.0
100.0,1.5,8068.0
99.9,1.5,8061.0
99.9,1.5,8070.0
99.9,1.5,8072.0
99.9,1.5,8068.0
99.8,1.5,8067.0
99.8,1.5,8059.0
99.8,1.5,8061.0
99.7,1.5,8060.0
99.7,1.5,8069.0
99.7,1.5,8069.0
99.6,1.5,8051.0
99.7,1.5,8060.0
99.8,1.5,8063.0
99.9,1.5,8066.0
99.6,1.5,8064.0
99.6,1.5,8065.0
99.6,1.5,8064.0
99.8,1.5,8073.0
99.7,1.5,8072.0
99.7,1.5,8059.0
99.7,1.5,8071.0
99.7,1.5,8072.0
99.7,1.5,8072.0
99.7,1.5,8077.0
99.6,1.5,8072.0
99.7,1.5,8069.0
99.7,1.5,8076.0
99.7,1.5,8081.0
99.6,1.5,8093.0
99.7,1.5,8071.0
99.8,1.5,8081.0
99.9,1.5,8081.0
99.8,1.5,8079.0
99.9,1.5,8085.0
99.8,1.5,8077.0
99.9,1.5,8085.0
99.8,1.5,8081.0
99.8,1.5,8077.0
99.8,1.5,8082.0
99.8,1.5,8081.0
99.9,1.5,8096.0
99.8,1.5,8089.0
100.0,1.5,8076.0
100.0,1.5,8074.0
100.2,1.5,8077.0
100.3,1.5,8092.0
100.2,1.5,8089.0
100.2,1.5,8087.0
100.2,1.5,8082.0
100.1,1.5,8078.0
100.1,1.5,8087.0
99.9,1.5,8081.0
100.0,1.5,8092.0
99.9,1.5,8086.0
99.9,1.5,8089.0
100.0,1.5,8089.0
100.2,1.5,8084.0
100.2,1.5,8088.0
100.3,1.5,8083.0
100.3,1.5,8097.0
100.2,1.5,8085.0
100.1,1.5,8085.0
100.2,1.5,8094.0
100.2,1.5,8088.0
100.2,1.5,8094.0
100.2,1.5,8106.0
100.2,1.5,8095.0
100.0,1.5,8096.0
100.0,1.5,8091.0
100.0,1.5,8106.0
99.9,1.5,8106.0
99.6,1.5,8099.0
99.6,1.5,8111.0
99.7,1.5,8104.0
99.8,1.5,8102.0
99.8,1.5,8101.0
99.8,1.5,8112.0
99.9,1.5,8115.0
99.9,1.5,8117.0
99.9,1.5,8115.0
100.0,1.5,8105.0
100.0,1.5,8108.0
99.9,1.5,8114.0
100.0,1.5,8113.0
99.9,1.5,8117.0
100.0,1.5,8107.0
100.0,1.5,8101.0
99.9,1.5,8106.0
100.1,1.5,8100.0
100.1,1.5,8107.0
100.1,1.5,8101.0
100.1,1.5,8112.0
100.2,1.5,8113.0
100.2,1.5,8103.0
100.2,1.5,8110.0
100.1,2.0,8104.0
100.0,2.0,8112.0
100.0,2.0,8108.0
100.0,2.0,8104.0
100.0,2.0,8101.0
100.0,2.0,8096.0
99.9,2.0,8105.0
99.8,2.0,8106.0
100.1,2.0,8095.0
100.2,2.0,8094.0
100.1,2.0,8092.0
100.0,2.0,8110.0
100.1,2.0,8101.0
100.1,2.0,8105.0
100.0,2.0,8101.0
99.9,2.0,8095.0
99.9,2.0,8105.0
99.8,2.0,8095.0
99.9,2.0,8107.0
99.8,2.0,8101.0
99.7,2.0,8103.0
99.7,2.0,8111.0
99.7,2.0,8101.0
99.8,2.0,8105.0
99.9,2.0,8106.0
99.7,2.0,8102.0
99.7,2.0,8112.0
99.8,2.0,8103.0
99.8,2.0,8105.0
99.8,2.0,8105.0
99.9,2.0,8107.0
100.1,2.0,8103.0
100.3,2.0,8094.0
100.5,2.0,8105.0
100.4,2.0,8094.0
100.2,2.0,8096.0
100.2,2.0,8098.0
100.3,2.0,8100.0
100.1,2.0,8105.0
100.0,2.0,8101.0
100.0,2.0,8098.0
100.2,2.0,8091.0
100.3,2.0,8097.0
100.3,2.0,8109.0
100.5,2.0,8097.0
100.5,2.0,8090.0
100.5,2.0,8086.0
100.4,2.0,8084.0
100.5,2.0,8099.0
100.5,2.0,8092.0
100.5,2.0,8090.0
100.7,2.0,8088.0
100.6,2.0,8085.0
100.7,2.0,8093.0
100.5,2.0,8087.0
100.5,2.0,8089.0
100.3,2.0,8074.0
100.4,2.0,8080.0
100.4,2.0,8082.0
100.5,2.0,8077.0
100.6,2.0,8083.0
100.5,2.0,8090.0
100.4,2.0,8083.0
100.2,2.0,8093.0
100.3,2.0,8072.0
100.2,2.0,8079.0
100.1,2.0,8081.0
100.4,2.0,8088.0
100.3,2.0,8091.0
100.2,2.0,8080.0
100.2,2.0,8073.0
100.2,2.0,8070.0
100.0,2.0,8088.0
100.0,2.0,8087.0
100.1,2.0,8090.0
100.1,2.0,8088.0
100.0,2.0,8077.0
100.0,2.0,8085.0
99.9,2.0,8077.0
99.9,2.0,8087.0
99.9,2.0,8084.0
100.0,2.0,8076.0
99.8,2.0,8087.0
99.8,2.0,8073.0
99.9,2.0,8067.0
99.9,2.0,8078.0
99.9,2.0,8075.0
99.9,2.0,8083.0
99.8,2.0,8071.0
99.9,2.0,8074.0
100.0,2.0,8069.0
100.0,2.0,8066.0
99.9,2.0,8069.0
99.8,2.0,8063.0
99.8,2.0,8071.0
99.8,2.0,8055.0
99.7,2.0,8061.0
99.7,2.0,8059.0
99.8,2.0,8059.0
99.8,2.0,8073.0
99.9,2.0,8063.0
99.9,2.0,8066.0
100.0,2.0,8061.0
99.9,2.0,8058.0
99.8,2.0,8072.0
100.0,2.0,8060.0
99.9,2.0,8058.0
99.9,2.0,8056.0
99.9,2.0,8048.0
100.0,2.0,8065.0
100.1,2.0,8064.0
100.1,2.0,8064.0
100.2,2.0,8059.0
100.1,2.0,8061.0
100.0,2.0,8064.0
100.0,2.0,8063.0
100.0,2.0,8064.0
100.0,2.0,8054.0
99.8,2.0,8068.0
99.7,2.0,8067.0
99.7,2.0,8058.0
99.8,2.0,8054.0
99.8,2.0,8056.0
99.6,2.0,8058.0
99.6,2.0,8067.0
99.7,2.0,8057.0
99.5,2.0,8062.0
99.6,2.0,8056.0
99.7,2.0,8059.0
99.8,2.0,8065.0
99.7,2.0,8053.0
99.7,2.0,8053.0
99.8,2.0,8049.0
99.8,2.0,8059.0
99.7,2.0,8067.0
99.8,2.0,8061.0
99.9,2.0,8056.0
100.1,2.0,8053.0
100.3,2.0,8052.0
100.3,2.0,8061.0
100.3,2.0,8056.0
100.3,2.0,8066.0
100.3,2.0,8063.0
100.5,2.0,8067.0
100.4,2.0,8059.0
100.4,2.0,8054.0
100.3,2.0,8062.0
100.3,2.0,8064.0
100.2,2.0,8069.0
100.5,2.0,8051.0
100.4,2.0,8062.0
100.5,2.0,8060.0
100.4,2.0,8058.0
100.5,2.0,8065.0
100.3,2.0,8055.0
100.4,2.0,8071.0
100.5,2.0,8062.0
100.6,2.0,8067.0
100.5,2.0,8080.0
100.3,2.0,8077.0
100.5,2.0,8078.0
100.4,2.0,8079.0
100.2,2.0,8076.0
100.0,2.0,8078.0
100.0,2.0,8073.0
100.0,2.0,8090.0
99.9,2.0,8097.0
99.9,2.0,8088.0
99.9,2.0,8082.0
99.9,2.0,8081.0
99.7,2.0,8090.0
99.8,2.0,8097.0
99.9,2.0,8103.0
99.9,2.0,8093.0
100.1,2.0,8091.0
100.2,2.0,8101.0
100.2,2.0,8089.0
100.1,2.0,8091.0
100.1,2.0,8099.0
100.0,2.0,8104.0
100.0,2.0,8103.0
100.1,2.0,8091.0
100.1,2.0,8103.0
100.2,2.0,8096.0
100.2,2.0,8104.0
100.4,2.0,8116.0
100.4,2.0,8106.0
100.3,2.0,8108.0
100.3,2.0,8112.0
100.2,2.0,8107.0
100.3,2.0,8119.0
100.4,2.0,8108.0
100.2,2.0,8109.0
100.2,2.0,8106.0
100.3,2.0,8115.0
100.4,2.0,8113.0
100.3,2.0,8111.0
100.5,2.0,8117.0
100.5,2.0,8119.0
100.4,2.0,8116.0
100.4,2.0,8121.0
100.4,2.0,8115.0
100.4,2.0,8117.0
100.2,2.0,8120.0
100.0,2.0,8136.0
100.0,2.0,8114.0
100.0,2.0,8109.0
100.0,2.0,8128.0
99.8,2.0,8121.0
99.8,2.0,8132.0
99.7,2.0,8121.0
99.8,2.0,8120.0
99.8,2.0,8126.0
99.7,2.0,8128.0
99.8,2.0,8124.0
99.7,2.0,8123.0
99.5,2.0,8110.0
99.7,2.0,8124.0
99.8,2.0,8118.0
99.8,2.0,8126.0
99.7,2.0,8126.0
99.7,2.0,8114.0
99.8,2.0,8118.0
100.0,2.0,8125.0
100.1,2.0,8117.0
100.1,2.0,8119.0
100.1,2.0,8131.0
100.1,2.0,8118.0
100.0,2.0,8126.0
100.1,2.0,8121.0
100.0,2.0,8109.0
99.9,2.0,8125.0
99.9,2.0,8121.0
100.0,2.0,8121.0
100.0,2.5,8119.0
100.2,2.5,8110.0
100.3,2.5,8121.0
100.3,2.5,8115.0
100.2,2.5,8116.0
100.2,2.5,8124.0
100.1,2.5,8120.0
100.3,2.5,8120.0
100.3,2.5,8113.0
100.3,2.5,8114.0
100.2,2.5,8118.0
100.2,2.5,8116.0
100.2,2.5,8115.0
100.2,2.5,8109.0
100.2,2.5,8116.0
100.3,2.5,8112.0
100.2,2.5,8125.0
100.1,2.5,8124.0
100.1,2.5,8110.0
100.2,2.5,8119.0
100.4,2.5,8114.0
100.5,2.5,8125.0
100.4,2.5,8131.0
100.3,2.5,8120.0
100.4,2.5,8127.0
100.5,2.5,8112.0
100.5,2.5,8113.0
100.4,2.5,8114.0
100.5,2.5,8104.0
100.5,2.5,8125.0
100.5,2.5,8126.0
100.4,2.5,8126.0
100.4,2.5,8114.0
100.5,2.5,8101.0
100.5,2.5,8110.0
100.4,2.5,8116.0
100.4,2.5,8121.0
100.2,2.5,8106.0
100.1,2.5,8101.0
100.3,2.5,8100.0
100.2,2.5,8097.0
100.3,2.5,8104.0
100.4,2.5,8101.0
100.5,2.5,8091.0
100.5,2.5,8094.0
100.4,2.5,8095.0
100.5,2.5,8104.0
100.7,2.5,8092.0
100.9,2.5,8096.0
100.8,2.5,8091.0
100.8,2.5,8089.0
100.7,2.5,8086.0
100.7,2.5,8074.0
100.8,2.5,8093.0
100.7,2.5,8091.0
100.7,2.5,8085.0
100.6,2.5,8081.0
100.4,2.5,8069.0
100.3,2.5,8084.0
100.3,2.5,8080.0
100.3,3.0,8077.0
100.2,3.0,8085.0
100.1,3.0,8073.0
100.0,3.0,8076.0
100.1,3.0,8070.0
100.1,3.0,8067.0
100.2,3.0,8081.0
100.3,3.0,8084.0
100.4,3.0,8080.0
100.3,3.0,8079.0
100.3,3.0,8080.0
100.1,3.0,8074.0
100.1,3.0,8087.0
100.0,3.0,8087.0
100.1,3.0,8075.0
100.1,3.0,8089.0
99.9,3.0,8077.0
99.9,3.0,8093.0
99.9,3.0,8093.0
100.1,3.0,8087.0
100.2,3.0,8090.0
100.1,3.0,8085.0
100.1,3.0,8092.0
100.1,3.0,8104.0
100.0,3.0,8083.0
100.0,3.0,8096.0
99.9,3.0,8091.0
100.1,3.0,8084.0
100.1,3.0,8091.0
100.1,3.0,8078.0
100.3,3.0,8082.0
100.3,3.0,8092.0
100.2,3.0,8099.0
100.3,3.0,8081.0
100.4,3.0,8083.0
100.3,3.0,8077.0
100.3,3.0,8088.0
100.1,3.0,8081.0
99.9,3.0,8084.0
99.9,3.0,8077.0
99.9,3.0,8072.0
99.9,3.0,8069.0
100.0,3.0,8082.0
99.9,3.0,8064.0
100.0,3.0,8065.0
100.0,3.0,8075.0
100.2,3.0,8065.0
100.3,3.0,8086.0
100.3,3.0,8071.0
100.3,3.0,8067.0
100.3,3.0,8075.0
100.2,3.0,8061.0
100.1,3.0,8063.0
99.9,3.0,8062.0
100.0,3.0,8069.0
99.8,3.0,8069.0
99.7,3.0,8056.0
99.9,3.0,8060.0
100.2,3.0,8053.0
100.2,3.0,8053.0
100.1,3.0,8067.0
100.2,3.0,8080.0
100.3,3.0,8079.5
100.2,3.0,8080.0
100.1,3.0,8077.0
100.1,3.0,8077.0
100.0,3.0,8089.5
99.9,3.0,8076.5
100.0,3.0,8089.5
100.0,3.0,8089.5
100.2,3.0,8069.0
100.2,3.0,8069.0
100.3,3.0,8081.5
100.2,3.0,8069.0
100.2,3.0,8069.0
100.3,3.0,8081.5
100.2,3.0,8069.0
100.3,3.0,8081.5
100.2,3.0,8069.0
100.3,3.0,8081.5
100.4,3.0,8081.5
100.3,3.0,8081.5
100.2,3.0,8069.0
100.2,3.0,8069.0
100.3,3.2,8083.5
100.3,3.5,8081.5
100.4,3.5,8081.5
100.2,3.4000000000000004,8071.5
100.1,3.3,8068.5
100.1,3.3,8068.5
100.0,3.3,8085.5
100.0,3.2,8070.0
100.0,3.2,8070.0
99.9,3.2,8070.5
100.0,3.2,8070.0
100.0,3.1,8089.0
100.0,3.1,8089.0
99.9,3.0,8093.0
100.1,2.9,8079.5
100.1,2.6,8199.5
100.2,2.4,8211.5
100.3,2.2,8230.0
100.1,2.0,8175.5
99.9,1.8,8169.0
99.6,1.5,8096.0
99.5,1.4,8101.0
99.5,1.1,8098.5
99.7,1.0,8111.0
99.7,0.8,8137.5
99.7,0.7000000000000001,8146.0
99.8,0.6,8230.5
99.7,0.3999999999999999,8209.0
99.8,0.30000000000000004,8175.692308966419
99.8,0.30000000000000004,8175.692308966419
99.8,0.19999999999999996,8101.973473451779
99.8,0.19999999999999996,8101.973473451779
99.9,0.10000000000000009,8060.55561464463
99.9,0.10000000000000009,8060.55561464463
99.8,0.10000000000000009,8059.00108555469
99.9,0.10000000000000009,8060.55561464463
99.9,0.10000000000000009,8060.55561464463
99.9,0.10000000000000009,8060.55561464463
99.9,0.10000000000000009,8060.55561464463
99.9,0.10000000000000009,8060.55561464463
99.9,0.10000000000000009,8060.55561464463
99.8,0.10000000000000009,8059.0
99.8,0.0,8047.0
99.8,0.0,8059.0
99.8,0.0,8063.0
99.8,0.0,8050.0
99.7,0.0,8073.0
99.6,0.0,8077.0
99.7,0.0,8068.0
99.7,0.0,8071.0
99.8,0.0,8070.0
99.8,0.0,8087.0
99.7,0.0,8084.0
99.8,0.0,8086.0
99.9,0.0,8100.0
99.9,0.0,8095.0
99.9,0.0,8098.0
